"SessionID","TrialID","ItemID","ClickMs","Clicked"
24,2776,19,5518,"target"
24,2777,20,7781,"target"
24,2778,21,2374,"target"
24,2779,22,2244,"target"
24,2780,157,7090,"target"
24,2781,136,4987,"target"
24,2782,137,4126,"target"
24,2783,138,1862,"target"
24,2784,139,2394,"target"
24,2785,140,3505,"target"
24,2786,31,4216,"target"
24,2787,32,3015,"target"
24,2788,33,1983,"target"
24,2789,34,1993,"target"
24,2790,161,6439,"target"
24,2791,126,6810,"target"
24,2792,127,6319,"target"
24,2793,128,3055,"target"
24,2794,129,3305,"target"
24,2795,130,5077,"target"
24,2796,1,5478,"target"
24,2797,2,4496,"target"
24,2798,3,1842,"target"
24,2799,4,2263,"target"
24,2800,151,6229,"target"
24,2801,121,6439,"target"
24,2802,122,7982,"target"
24,2803,123,1762,"target"
24,2804,124,4396,"target"
24,2805,125,4427,"target"
24,2806,141,4316,"target"
24,2807,142,3986,"target"
24,2808,143,2013,"target"
24,2809,144,1712,"target"
24,2810,145,3796,"target"
24,2811,49,6580,"target"
24,2812,50,8632,"target"
24,2813,51,2183,"target"
24,2814,52,1623,"target"
24,2815,167,11156,"target"
24,2816,103,5869,"target"
24,2817,104,3836,"target"
24,2818,105,2564,"target"
24,2819,106,2824,"target"
24,2820,226,3845,"target"
24,2821,7,6219,"target"
24,2822,8,4046,"target"
24,2823,9,2995,"target"
24,2824,10,1742,"target"
24,2825,153,6549,"target"
24,2826,37,6690,"target"
24,2827,38,4507,"target"
24,2828,39,1973,"target"
24,2829,40,2133,"target"
24,2830,163,7030,"target"
24,2831,85,5518,"target"
24,2832,86,3605,"target"
24,2833,87,2133,"target"
24,2834,88,2383,"target"
24,2835,220,3345,"target"
24,2836,79,5498,"target"
24,2837,80,3455,"nontarget"
24,2838,81,2223,"nontarget"
24,2839,82,3715,"target"
24,2840,218,4026,"nontarget"
24,2841,61,5477,"target"
24,2842,62,10034,"target"
24,2843,63,2464,"target"
24,2844,64,2083,"target"
24,2845,212,7270,"target"
24,2846,73,4717,"target"
24,2847,74,4667,"target"
24,2848,75,1953,"target"
24,2849,76,1812,"target"
24,2850,216,4006,"target"
24,2851,13,4617,"target"
24,2852,14,3555,"nontarget"
24,2853,15,2804,"target"
24,2854,16,2984,"target"
24,2855,155,6489,"target"
24,2856,97,4136,"target"
24,2857,98,3946,"target"
24,2858,99,2523,"target"
24,2859,100,1742,"target"
24,2860,224,1913,"target"
24,2861,67,6780,"target"
24,2862,68,3095,"target"
24,2863,69,1582,"target"
24,2864,70,1662,"target"
24,2865,214,6449,"target"
24,2866,43,4427,"target"
24,2867,44,3455,"target"
24,2868,45,1552,"target"
24,2869,46,1562,"target"
24,2870,165,7581,"target"
24,2871,146,7090,"target"
24,2872,147,3415,"target"
24,2873,148,1533,"target"
24,2874,149,2033,"target"
24,2875,150,3736,"target"
24,2876,25,10665,"target"
24,2877,26,8111,"target"
24,2878,27,1683,"target"
24,2879,28,2133,"target"
24,2880,159,7431,"target"
25,2881,43,2964,"target"
25,2882,44,2824,"target"
25,2883,45,5197,"target"
25,2884,46,2684,"target"
25,2885,165,8913,"target"
25,2886,121,8062,"target"
25,2887,122,9554,"target"
25,2888,123,3595,"target"
25,2889,124,5648,"target"
25,2890,125,6039,"target"
25,2891,61,8362,"target"
25,2892,62,4827,"target"
25,2893,63,3395,"target"
25,2894,64,4026,"target"
25,2895,212,7491,"target"
25,2896,85,6710,"target"
25,2897,86,3195,"target"
25,2898,87,1792,"target"
25,2899,88,2764,"target"
25,2900,220,3545,"target"
25,2901,79,8081,"target"
25,2902,80,4987,"target"
25,2903,81,3716,"target"
25,2904,82,3845,"target"
25,2905,218,4016,"target"
25,2906,67,6900,"target"
25,2907,68,3665,"target"
25,2908,69,2664,"target"
25,2909,70,1913,"target"
25,2910,214,6720,"target"
25,2911,31,6390,"target"
25,2912,32,7521,"target"
25,2913,33,1602,"target"
25,2914,34,1822,"target"
25,2915,161,6389,"target"
25,2916,126,6259,"target"
25,2917,127,6600,"target"
25,2918,128,3656,"target"
25,2919,129,2594,"target"
25,2920,130,7481,"target"
25,2921,55,8291,"target"
25,2922,56,4326,"target"
25,2923,57,2754,"target"
25,2924,58,2033,"target"
25,2925,169,8292,"target"
25,2926,131,7942,"target"
25,2927,132,7591,"target"
25,2928,133,1442,"target"
25,2929,134,4987,"target"
25,2930,135,3375,"target"
25,2931,103,4417,"target"
25,2932,104,3365,"target"
25,2933,105,2003,"target"
25,2934,106,3044,"target"
25,2935,226,3635,"target"
25,2936,1,4236,"target"
25,2937,2,4927,"target"
25,2938,3,2614,"target"
25,2939,4,2373,"target"
25,2940,151,6139,"target"
25,2941,97,5328,"target"
25,2942,98,3655,"target"
25,2943,99,2313,"target"
25,2944,100,1702,"target"
25,2945,224,2143,"target"
25,2946,91,4657,"target"
25,2947,92,8762,"target"
25,2948,93,3134,"target"
25,2949,94,3284,"target"
25,2950,222,3715,"target"
25,2951,141,4347,"target"
25,2952,142,3705,"target"
25,2953,143,1722,"target"
25,2954,144,1943,"target"
25,2955,145,3905,"target"
25,2956,49,4326,"target"
25,2957,50,4988,"target"
25,2958,51,2033,"target"
25,2959,52,1843,"target"
25,2960,167,7090,"target"
25,2961,146,7311,"target"
25,2962,147,3515,"target"
25,2963,148,1112,"target"
25,2964,149,3395,"target"
25,2965,150,3816,"target"
25,2966,73,5709,"target"
25,2967,74,5809,"target"
25,2968,75,1862,"target"
25,2969,76,2404,"target"
25,2970,216,3475,"target"
25,2971,19,2874,"target"
25,2972,20,7200,"target"
25,2973,21,4246,"target"
25,2974,22,2093,"target"
25,2975,157,6600,"target"
25,2976,136,4707,"target"
25,2977,137,3995,"target"
25,2978,138,1823,"target"
25,2979,139,2764,"target"
25,2980,140,2964,"target"
25,2981,37,13440,"target"
25,2982,38,5738,"target"
25,2983,39,2483,"target"
25,2984,40,3645,"target"
25,2985,163,8692,"target"
25,2986,13,7921,"target"
25,2987,14,3946,"target"
25,2988,15,1443,"target"
25,2989,16,2584,"target"
25,2990,155,6689,"target"
25,2991,7,8242,"target"
25,2992,8,5117,"target"
25,2993,9,2343,"target"
25,2994,10,2384,"target"
25,2995,153,8042,"target"
25,2996,25,4085,"target"
25,2997,26,4026,"target"
25,2998,27,2463,"target"
25,2999,28,1873,"target"
25,3000,159,6820,"target"
26,3001,103,6349,"target"
26,3002,104,4246,"target"
26,3003,105,6028,"target"
26,3004,106,3886,"target"
26,3005,226,5708,"target"
26,3006,126,6249,"target"
26,3007,127,3696,"target"
26,3008,128,3125,"target"
26,3009,129,3786,"target"
26,3010,130,2724,"target"
26,3011,31,3896,"target"
26,3012,32,3024,"target"
26,3013,33,2343,"target"
26,3014,34,2493,"target"
26,3015,161,6349,"target"
26,3016,121,6329,"target"
26,3017,122,7951,"target"
26,3018,123,2043,"target"
26,3019,124,4477,"target"
26,3020,125,4416,"target"
26,3021,97,3806,"target"
26,3022,98,6198,"target"
26,3023,99,2413,"target"
26,3024,100,2083,"target"
26,3025,224,2113,"target"
26,3026,136,4687,"target"
26,3027,137,3926,"target"
26,3028,138,1892,"target"
26,3029,139,3225,"target"
26,3030,140,3155,"target"
26,3031,37,7300,"target"
26,3032,38,4957,"target"
26,3033,39,2734,"target"
26,3034,40,2864,"target"
26,3035,163,8262,"target"
26,3036,131,6759,"target"
26,3037,132,7571,"target"
26,3038,133,1412,"target"
26,3039,134,3795,"target"
26,3040,135,4476,"target"
26,3041,146,6469,"target"
26,3042,147,3065,"target"
26,3043,148,1202,"target"
26,3044,149,5999,"nontarget"
26,3045,150,3645,"target"
26,3046,1,5859,"target"
26,3047,2,5558,"target"
26,3048,3,1692,"target"
26,3049,4,2474,"target"
26,3050,151,6469,"target"
26,3051,73,5137,"target"
26,3052,74,4317,"target"
26,3053,75,2483,"target"
26,3054,76,3726,"target"
26,3055,216,4146,"target"
26,3056,25,11026,"target"
26,3057,26,6249,"target"
26,3058,27,1913,"target"
26,3059,28,3375,"target"
26,3060,159,8442,"nontarget"
26,3061,79,5448,"target"
26,3062,80,4967,"target"
26,3063,81,2093,"target"
26,3064,82,4066,"target"
26,3065,218,3976,"target"
26,3066,43,5077,"target"
26,3067,44,3225,"target"
26,3068,45,2293,"target"
26,3069,46,2003,"target"
26,3070,165,7391,"target"
26,3071,141,4136,"target"
26,3072,142,7041,"target"
26,3073,143,1572,"target"
26,3074,144,2023,"target"
26,3075,145,4867,"target"
26,3076,7,5839,"target"
26,3077,8,4867,"target"
26,3078,9,2163,"target"
26,3079,10,1963,"target"
26,3080,153,6940,"target"
26,3081,85,4887,"target"
26,3082,86,2904,"target"
26,3083,87,1462,"target"
26,3084,88,2554,"target"
26,3085,220,3545,"target"
26,3086,49,6088,"target"
26,3087,50,6579,"target"
26,3088,51,2433,"target"
26,3089,52,2294,"target"
26,3090,167,8732,"target"
26,3091,61,5328,"target"
26,3092,62,9113,"target"
26,3093,63,2414,"target"
26,3094,64,2354,"target"
26,3095,212,8231,"target"
26,3096,13,4547,"target"
26,3097,14,4827,"target"
26,3098,15,2864,"target"
26,3099,16,4276,"target"
26,3100,155,6840,"target"
26,3101,55,4186,"target"
26,3102,56,3465,"target"
26,3103,57,1612,"target"
26,3104,58,2323,"target"
26,3105,169,10735,"target"
26,3106,91,4307,"target"
26,3107,92,4046,"target"
26,3108,93,1592,"target"
26,3109,94,2554,"target"
26,3110,222,3786,"target"
26,3111,67,5127,"target"
26,3112,68,3565,"target"
26,3113,69,2855,"target"
26,3114,70,2163,"target"
26,3115,214,6279,"target"
26,3116,19,5117,"target"
26,3117,20,7180,"target"
26,3118,21,2543,"target"
26,3119,22,2203,"target"
26,3120,157,7100,"target"
27,3121,61,7611,"target"
27,3122,62,4777,"nontarget"
27,3123,63,2654,"nontarget"
27,3124,64,4476,"target"
27,3125,212,11547,"nontarget"
27,3126,67,5468,"target"
27,3127,68,5037,"target"
27,3128,69,2603,"target"
27,3129,70,2273,"target"
27,3130,214,6539,"target"
27,3131,85,6539,"target"
27,3132,86,3815,"target"
27,3133,87,2453,"target"
27,3134,88,2123,"target"
27,3135,220,3685,"target"
27,3136,19,2905,"target"
27,3137,20,7671,"target"
27,3138,21,5137,"target"
27,3139,22,3115,"target"
27,3140,157,7771,"target"
27,3141,1,4716,"target"
27,3142,2,5468,"target"
27,3143,3,2914,"target"
27,3144,4,2774,"target"
27,3145,151,7431,"target"
27,3146,49,5188,"target"
27,3147,50,7030,"target"
27,3148,51,2744,"target"
27,3149,52,2123,"target"
27,3150,167,8592,"target"
27,3151,91,7110,"nontarget"
27,3152,92,4056,"nontarget"
27,3153,93,2414,"target"
27,3154,94,3254,"target"
27,3155,222,4316,"target"
27,3156,31,7161,"target"
27,3157,32,6749,"target"
27,3158,33,1873,"target"
27,3159,34,2253,"target"
27,3160,161,7070,"target"
27,3161,13,9894,"target"
27,3162,14,5659,"target"
27,3163,15,1713,"target"
27,3164,16,2954,"target"
27,3165,155,7901,"target"
27,3166,7,5658,"target"
27,3167,8,5598,"target"
27,3168,9,2744,"target"
27,3169,10,2684,"target"
27,3170,153,8532,"target"
27,3171,121,6149,"target"
27,3172,122,8542,"target"
27,3173,123,2454,"target"
27,3174,124,5088,"target"
27,3175,125,4997,"target"
27,3176,103,6560,"target"
27,3177,104,4467,"target"
27,3178,105,3435,"target"
27,3179,106,3825,"target"
27,3180,226,4897,"target"
27,3181,146,10906,"target"
27,3182,147,3795,"target"
27,3183,148,2633,"target"
27,3184,149,6028,"target"
27,3185,150,3906,"target"
27,3186,79,6640,"target"
27,3187,80,9955,"target"
27,3188,81,2744,"target"
27,3189,82,4145,"target"
27,3190,218,4907,"target"
27,3191,43,3826,"target"
27,3192,44,4236,"target"
27,3193,45,2173,"target"
27,3194,46,2233,"target"
27,3195,165,9204,"nontarget"
27,3196,55,6860,"target"
27,3197,56,3936,"target"
27,3198,57,3045,"target"
27,3199,58,2494,"target"
27,3200,169,11877,"target"
27,3201,141,4717,"target"
27,3202,142,7782,"target"
27,3203,143,2263,"target"
27,3204,144,2534,"target"
27,3205,145,4607,"target"
27,3206,97,4337,"target"
27,3207,98,5248,"target"
27,3208,99,2404,"target"
27,3209,100,2173,"target"
27,3210,224,2483,"target"
27,3211,126,6780,"target"
27,3212,127,7130,"target"
27,3213,128,2714,"target"
27,3214,129,3485,"target"
27,3215,130,4457,"target"
27,3216,37,12828,"target"
27,3217,38,6039,"target"
27,3218,39,2814,"target"
27,3219,40,4116,"target"
27,3220,163,8552,"target"
27,3221,25,8663,"target"
27,3222,26,5828,"target"
27,3223,27,2724,"target"
27,3224,28,2944,"target"
27,3225,159,7702,"target"
27,3226,136,6139,"target"
27,3227,137,5268,"target"
27,3228,138,2073,"target"
27,3229,139,3185,"target"
27,3230,140,3335,"target"
27,3231,73,6009,"target"
27,3232,74,9013,"target"
27,3233,75,2934,"target"
27,3234,76,4306,"target"
27,3235,216,4216,"target"
27,3236,131,19478,"target"
27,3237,132,7852,"target"
27,3238,133,1893,"target"
27,3239,134,4587,"target"
27,3240,135,5067,"target"
28,3241,49,6750,"target"
28,3242,50,6599,"target"
28,3243,51,3014,"target"
28,3244,52,2524,"target"
28,3245,167,7491,"target"
28,3246,103,6940,"target"
28,3247,104,4016,"target"
28,3248,105,2203,"target"
28,3249,106,3094,"target"
28,3250,226,3284,"target"
28,3251,126,7091,"target"
28,3252,127,4647,"target"
28,3253,128,2414,"target"
28,3254,129,3365,"target"
28,3255,130,2664,"target"
28,3256,131,6679,"target"
28,3257,132,7761,"target"
28,3258,133,1713,"target"
28,3259,134,4887,"target"
28,3260,135,3795,"target"
28,3261,79,7411,"nontarget"
28,3262,80,4457,"target"
28,3263,81,2144,"target"
28,3264,82,3054,"target"
28,3265,218,3926,"target"
28,3266,136,5257,"target"
28,3267,137,3965,"target"
28,3268,138,1843,"target"
28,3269,139,2794,"target"
28,3270,140,3255,"target"
28,3271,13,4336,"target"
28,3272,14,4166,"target"
28,3273,15,2404,"target"
28,3274,16,2454,"target"
28,3275,155,7181,"target"
28,3276,7,5298,"target"
28,3277,8,3686,"target"
28,3278,9,2214,"target"
28,3279,10,2223,"target"
28,3280,153,7150,"target"
28,3281,97,3756,"target"
28,3282,98,3935,"target"
28,3283,99,2073,"target"
28,3284,100,1703,"target"
28,3285,224,1893,"target"
28,3286,37,7001,"target"
28,3287,38,4436,"target"
28,3288,39,2433,"target"
28,3289,40,2113,"target"
28,3290,163,5949,"target"
28,3291,121,6450,"target"
28,3292,122,8132,"target"
28,3293,123,1663,"target"
28,3294,124,4587,"target"
28,3295,125,3916,"target"
28,3296,19,5267,"target"
28,3297,20,7050,"target"
28,3298,21,1793,"target"
28,3299,22,2514,"target"
28,3300,157,6679,"target"
28,3301,25,7201,"nontarget"
28,3302,26,7741,"target"
28,3303,27,2033,"target"
28,3304,28,3004,"target"
28,3305,159,8152,"target"
28,3306,146,7441,"target"
28,3307,147,3305,"target"
28,3308,148,1372,"target"
28,3309,149,3305,"target"
28,3310,150,3725,"target"
28,3311,31,4416,"target"
28,3312,32,3294,"target"
28,3313,33,1802,"target"
28,3314,34,3054,"target"
28,3315,161,5979,"target"
28,3316,91,4346,"target"
28,3317,92,2804,"nontarget"
28,3318,93,1642,"target"
28,3319,94,2343,"target"
28,3320,222,3636,"target"
28,3321,61,5458,"target"
28,3322,62,9253,"target"
28,3323,63,3024,"target"
28,3324,64,2644,"target"
28,3325,212,7811,"target"
28,3326,43,4216,"target"
28,3327,44,3084,"target"
28,3328,45,1412,"target"
28,3329,46,1912,"target"
28,3330,165,5527,"target"
28,3331,55,3776,"target"
28,3332,56,3715,"target"
28,3333,57,1653,"target"
28,3334,58,2564,"target"
28,3335,169,8212,"target"
28,3336,67,4547,"target"
28,3337,68,3235,"target"
28,3338,69,1663,"target"
28,3339,70,2414,"target"
28,3340,214,6819,"target"
28,3341,1,5247,"target"
28,3342,2,5028,"target"
28,3343,3,1522,"target"
28,3344,4,1833,"target"
28,3345,151,6709,"target"
28,3346,141,4476,"target"
28,3347,142,4797,"target"
28,3348,143,1512,"target"
28,3349,144,1882,"target"
28,3350,145,3966,"target"
28,3351,85,4877,"nontarget"
28,3352,86,3846,"target"
28,3353,87,1653,"target"
28,3354,88,1582,"target"
28,3355,220,3425,"target"
28,3356,73,5008,"target"
28,3357,74,4817,"target"
28,3358,75,1713,"target"
28,3359,76,2363,"target"
28,3360,216,3475,"target"
29,3361,43,3195,"target"
29,3362,44,3405,"target"
29,3363,45,5147,"target"
29,3364,46,2293,"target"
29,3365,165,10245,"target"
29,3366,13,12809,"target"
29,3367,14,5318,"target"
29,3368,15,1933,"target"
29,3369,16,3144,"target"
29,3370,155,7350,"target"
29,3371,103,6038,"target"
29,3372,104,4766,"target"
29,3373,105,2493,"target"
29,3374,106,4727,"target"
29,3375,226,4056,"target"
29,3376,73,6329,"target"
29,3377,74,7031,"target"
29,3378,75,3215,"target"
29,3379,76,4116,"target"
29,3380,216,6379,"target"
29,3381,97,4587,"target"
29,3382,98,7801,"target"
29,3383,99,2504,"target"
29,3384,100,2173,"target"
29,3385,224,2313,"target"
29,3386,91,4737,"target"
29,3387,92,5308,"target"
29,3388,93,2373,"target"
29,3389,94,2884,"target"
29,3390,222,5318,"target"
29,3391,19,3255,"target"
29,3392,20,7972,"target"
29,3393,21,5848,"target"
29,3394,22,2384,"target"
29,3395,157,7381,"target"
29,3396,141,4887,"target"
29,3397,142,7471,"target"
29,3398,143,2143,"target"
29,3399,144,2423,"target"
29,3400,145,5779,"target"
29,3401,1,9414,"target"
29,3402,2,6309,"target"
29,3403,3,3896,"target"
29,3404,4,3315,"target"
29,3405,151,8532,"target"
29,3406,7,8102,"target"
29,3407,8,8642,"target"
29,3408,9,3275,"target"
29,3409,10,3465,"target"
29,3410,153,8413,"target"
29,3411,49,4827,"target"
29,3412,50,9454,"target"
29,3413,51,2494,"target"
29,3414,52,2153,"target"
29,3415,167,8673,"target"
29,3416,61,8642,"target"
29,3417,62,7230,"target"
29,3418,63,3065,"target"
29,3419,64,3275,"target"
29,3420,212,8842,"target"
29,3421,67,4696,"target"
29,3422,68,4877,"target"
29,3423,69,3405,"target"
29,3424,70,2854,"target"
29,3425,214,7731,"target"
29,3426,146,8393,"target"
29,3427,147,4977,"target"
29,3428,148,1773,"target"
29,3429,149,4507,"target"
29,3430,150,4236,"target"
29,3431,121,8091,"target"
29,3432,122,11046,"target"
29,3433,123,2704,"target"
29,3434,124,5478,"target"
29,3435,125,5338,"target"
29,3436,85,6519,"target"
29,3437,86,4266,"target"
29,3438,87,2794,"target"
29,3439,88,3675,"target"
29,3440,220,4717,"target"
29,3441,79,7991,"target"
29,3442,80,9864,"target"
29,3443,81,3115,"target"
29,3444,82,4696,"target"
29,3445,218,5518,"target"
29,3446,55,8582,"target"
29,3447,56,7481,"target"
29,3448,57,3345,"target"
29,3449,58,3805,"target"
29,3450,169,10925,"target"
29,3451,126,7951,"target"
29,3452,127,5758,"target"
29,3453,128,4246,"target"
29,3454,129,3756,"target"
29,3455,130,7070,"target"
29,3456,31,7361,"target"
29,3457,32,8452,"target"
29,3458,33,2514,"target"
29,3459,34,3105,"target"
29,3460,161,7581,"target"
29,3461,25,6399,"target"
29,3462,26,5488,"target"
29,3463,27,3746,"target"
29,3464,28,3245,"target"
29,3465,159,7801,"target"
29,3466,136,7260,"target"
29,3467,137,5298,"target"
29,3468,138,2944,"target"
29,3469,139,4086,"target"
29,3470,140,4376,"target"
29,3471,37,13670,"target"
29,3472,38,6159,"target"
29,3473,39,3134,"target"
29,3474,40,4767,"target"
29,3475,163,8923,"target"
29,3476,131,13148,"target"
29,3477,132,8863,"target"
29,3478,133,2073,"target"
29,3479,134,6269,"target"
29,3480,135,5819,"target"
30,3481,121,6630,"target"
30,3482,122,8071,"target"
30,3483,123,3115,"target"
30,3484,124,5097,"target"
30,3485,125,4676,"target"
30,3486,79,6369,"target"
30,3487,80,11847,"target"
30,3488,81,3656,"target"
30,3489,82,4516,"target"
30,3490,218,6229,"target"
30,3491,25,8132,"nontarget"
30,3492,26,7251,"target"
30,3493,27,2273,"target"
30,3494,28,3395,"target"
30,3495,159,8492,"target"
30,3496,141,4806,"target"
30,3497,142,6589,"target"
30,3498,143,2073,"target"
30,3499,144,2083,"target"
30,3500,145,4697,"target"
30,3501,103,5808,"target"
30,3502,104,3846,"target"
30,3503,105,2744,"target"
30,3504,106,3775,"target"
30,3505,226,4346,"target"
30,3506,43,4256,"target"
30,3507,44,3546,"target"
30,3508,45,2223,"target"
30,3509,46,2133,"target"
30,3510,165,8983,"target"
30,3511,126,6028,"target"
30,3512,127,5869,"target"
30,3513,128,2594,"target"
30,3514,129,3986,"target"
30,3515,130,3986,"target"
30,3516,146,8462,"target"
30,3517,147,3415,"target"
30,3518,148,1522,"target"
30,3519,149,4236,"target"
30,3520,150,3685,"target"
30,3521,136,5388,"target"
30,3522,137,3976,"target"
30,3523,138,1942,"target"
30,3524,139,2944,"target"
30,3525,140,3025,"target"
30,3526,73,5097,"target"
30,3527,74,5788,"target"
30,3528,75,2494,"target"
30,3529,76,3455,"target"
30,3530,216,3645,"target"
30,3531,19,5307,"target"
30,3532,20,7862,"target"
30,3533,21,2544,"target"
30,3534,22,2414,"target"
30,3535,157,6850,"target"
30,3536,131,11546,"target"
30,3537,132,7631,"target"
30,3538,133,1613,"target"
30,3539,134,4567,"target"
30,3540,135,4096,"target"
30,3541,7,6519,"target"
30,3542,8,5338,"target"
30,3543,9,2464,"target"
30,3544,10,2062,"target"
30,3545,153,7311,"target"
30,3546,67,4797,"target"
30,3547,68,4346,"target"
30,3548,69,1853,"target"
30,3549,70,2604,"target"
30,3550,214,6470,"target"
30,3551,91,4126,"target"
30,3552,92,3685,"target"
30,3553,93,1732,"target"
30,3554,94,2474,"target"
30,3555,222,3475,"target"
30,3556,55,4627,"target"
30,3557,56,4736,"target"
30,3558,57,1662,"target"
30,3559,58,2774,"target"
30,3560,169,10536,"target"
30,3561,13,7761,"target"
30,3562,14,4606,"target"
30,3563,15,3024,"target"
30,3564,16,4156,"target"
30,3565,155,6680,"target"
30,3566,61,5678,"target"
30,3567,62,11266,"target"
30,3568,63,3015,"target"
30,3569,64,2594,"target"
30,3570,212,8232,"target"
30,3571,1,6450,"target"
30,3572,2,7440,"target"
30,3573,3,1742,"target"
30,3574,4,2264,"target"
30,3575,151,6069,"target"
30,3576,85,4867,"target"
30,3577,86,3125,"target"
30,3578,87,1683,"target"
30,3579,88,2263,"target"
30,3580,220,3395,"target"
30,3581,97,3686,"target"
30,3582,98,7210,"target"
30,3583,99,2133,"target"
30,3584,100,1913,"target"
30,3585,224,2243,"target"
30,3586,49,6459,"target"
30,3587,50,8132,"target"
30,3588,51,2163,"target"
30,3589,52,2143,"target"
30,3590,167,10845,"target"
30,3591,31,5378,"target"
30,3592,32,3054,"target"
30,3593,33,2083,"target"
30,3594,34,2554,"target"
30,3595,161,6139,"target"
30,3596,37,8312,"target"
30,3597,38,4586,"target"
30,3598,39,1922,"target"
30,3599,40,3014,"target"
30,3600,163,10295,"target"
31,3601,31,8722,"target"
31,3602,32,6820,"target"
31,3603,33,4446,"target"
31,3604,34,2563,"target"
31,3605,161,7681,"target"
31,3606,49,5408,"target"
31,3607,50,8172,"target"
31,3608,51,3735,"target"
31,3609,52,2413,"target"
31,3610,167,11096,"target"
31,3611,97,4126,"target"
31,3612,98,5087,"target"
31,3613,99,3675,"target"
31,3614,100,2163,"target"
31,3615,224,3124,"target"
31,3616,25,4897,"target"
31,3617,26,4596,"target"
31,3618,27,2784,"target"
31,3619,28,2904,"target"
31,3620,159,8683,"target"
31,3621,73,5909,"target"
31,3622,74,6790,"target"
31,3623,75,3535,"target"
31,3624,76,4076,"target"
31,3625,216,3836,"target"
31,3626,136,5978,"target"
31,3627,137,4487,"target"
31,3628,138,1832,"target"
31,3629,139,3165,"target"
31,3630,140,3565,"target"
31,3631,131,15081,"target"
31,3632,132,7682,"target"
31,3633,133,1593,"target"
31,3634,134,4687,"target"
31,3635,135,4386,"target"
31,3636,7,6600,"target"
31,3637,8,5498,"target"
31,3638,9,2524,"target"
31,3639,10,3135,"target"
31,3640,153,10786,"target"
31,3641,103,4306,"target"
31,3642,104,3595,"target"
31,3643,105,3825,"target"
31,3644,106,4095,"target"
31,3645,226,4606,"target"
31,3646,91,4687,"target"
31,3647,92,4506,"target"
31,3648,93,2123,"target"
31,3649,94,2844,"target"
31,3650,222,4267,"target"
31,3651,121,6459,"target"
31,3652,122,7782,"target"
31,3653,123,2053,"target"
31,3654,124,4957,"target"
31,3655,125,4887,"target"
31,3656,1,5077,"target"
31,3657,2,5838,"target"
31,3658,3,3275,"target"
31,3659,4,3315,"target"
31,3660,151,6709,"target"
31,3661,141,4276,"target"
31,3662,142,8012,"target"
31,3663,143,2053,"target"
31,3664,144,2403,"target"
31,3665,145,6159,"target"
31,3666,55,5418,"target"
31,3667,56,3685,"target"
31,3668,57,2814,"target"
31,3669,58,2694,"target"
31,3670,169,11166,"target"
31,3671,13,9194,"target"
31,3672,14,5638,"target"
31,3673,15,1762,"target"
31,3674,16,3495,"target"
31,3675,155,7631,"target"
31,3676,37,9884,"target"
31,3677,38,6118,"target"
31,3678,39,2594,"target"
31,3679,40,3766,"target"
31,3680,163,10045,"target"
31,3681,126,6409,"target"
31,3682,127,4687,"target"
31,3683,128,5147,"target"
31,3684,129,3194,"target"
31,3685,130,3295,"target"
31,3686,79,8001,"target"
31,3687,80,8822,"target"
31,3688,81,2864,"target"
31,3689,82,4196,"target"
31,3690,218,6559,"target"
31,3691,61,7731,"target"
31,3692,62,5408,"target"
31,3693,63,2283,"target"
31,3694,64,4566,"target"
31,3695,212,8072,"target"
31,3696,85,5578,"target"
31,3697,86,3725,"target"
31,3698,87,1872,"target"
31,3699,88,2603,"target"
31,3700,220,3334,"target"
31,3701,67,5047,"target"
31,3702,68,3616,"target"
31,3703,69,2654,"target"
31,3704,70,2323,"target"
31,3705,214,7811,"target"
31,3706,43,2954,"target"
31,3707,44,3265,"target"
31,3708,45,2093,"target"
31,3709,46,1983,"target"
31,3710,165,10485,"target"
31,3711,146,6710,"target"
31,3712,147,3615,"target"
31,3713,148,1192,"target"
31,3714,149,4227,"target"
31,3715,150,4296,"target"
31,3716,19,3505,"target"
31,3717,20,7410,"target"
31,3718,21,5117,"target"
31,3719,22,2854,"target"
31,3720,157,7131,"target"
32,3721,73,6009,"target"
32,3722,74,5398,"target"
32,3723,75,2864,"target"
32,3724,76,4056,"target"
32,3725,216,3945,"target"
32,3726,103,4757,"target"
32,3727,104,3355,"target"
32,3728,105,2504,"target"
32,3729,106,3295,"target"
32,3730,226,3444,"target"
32,3731,49,6189,"target"
32,3732,50,5638,"target"
32,3733,51,2474,"target"
32,3734,52,2083,"target"
32,3735,167,7260,"target"
32,3736,67,4396,"target"
32,3737,68,2974,"target"
32,3738,69,1803,"target"
32,3739,70,2073,"target"
32,3740,214,6018,"target"
32,3741,141,4046,"target"
32,3742,142,6159,"target"
32,3743,143,1763,"target"
32,3744,144,1853,"target"
32,3745,145,4076,"target"
32,3746,25,7001,"nontarget"
32,3747,26,6078,"target"
32,3748,27,2404,"target"
32,3749,28,3034,"target"
32,3750,159,8983,"target"
32,3751,19,6429,"target"
32,3752,20,7120,"target"
32,3753,21,1753,"target"
32,3754,22,2103,"target"
32,3755,157,6670,"target"
32,3756,13,11036,"target"
32,3757,14,4386,"target"
32,3758,15,2564,"target"
32,3759,16,4277,"target"
32,3760,155,6660,"target"
32,3761,43,3626,"target"
32,3762,44,3325,"target"
32,3763,45,1722,"target"
32,3764,46,1833,"target"
32,3765,165,8502,"target"
32,3766,1,5808,"target"
32,3767,2,6890,"target"
32,3768,3,1843,"target"
32,3769,4,2453,"target"
